key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'12096360028,Los Reyes - Los Limones,9,Centro SCT Michoacán,16,19.591616,-102.478976,89.28,28307826,2016,Comunicaciones y Transportes,7981813
'14096500046,"Construcción de pavimento Asfaltico del Camino E.C. Entabladero - Melchor Ocampo Tr. 0+000 del Municipio de Espinal, Veracruz",9,Centro SCT Veracruz,30,20.258539,-97.397751,26.97,75812073,2017,,8339466
'1306HHN0002,Sustitución de mobiliario en oficinas administrativas del Instituto para la Protección al Ahorro Bancario,6,Instituto para la Protección al Ahorro Bancario,9,0,0,3,5973747,2016,Desarrollo económico,349499
'1036C000004,Adecuación de instalaciones para la División de Investigación de la Policía Federal en el Inmueble denominado Antigua Casa de Moneda de la SHCP.,4,Policía Federal,9,0,0,84.46,1257187527,2016,,0
'1208I000008,"Obras de Dragado, Supervisión y Evaluación Biológico Pesquera en Bahía de Jitzamuri, Municipio de Ahome, Sinaloa.",8,Comisión Nacional de Acuacultura y Pesca,25,0,0,40,247750965,2017,,84108
'12096340018,E.C.F (México 80) - Encarnación de Díaz.,9,Centro SCT Jalisco,14,21.280515,-102.295004,82.82,185227732,2017,Comunicaciones y Transportes,31550558
'13096360010,Rancho Nuevo - El Cortijo.,9,Centro SCT Michoacán,16,19.284808,-102.245497,35.48,32793129,2017,,156198
'14096250004,Pavimentación de camino a Ejido Morelos.,9,Centro SCT Coahuila,5,28.016456,-101.600653,63.64,56268184,2017,,285606
'1506E000005,Programa de adquisición de Protección Civil,6,Servicio de Administración Tributaria,35,0,0,99,19558285,2016,Desarrollo económico,0
'13096370008,Puente La Cuera.,9,Centro SCT Morelos,17,18.698317,-98.846903,100,5509599,2017,,478367
'1218T4I0016,Adquisición de Equipos Eléctricos para el sistema eléctrico de alta y baja tensión de la Torre Ejecutiva Pemex y Centro Administrativo Pemex y  una plataforma electrohidráulica para desarrollar trabajos de altura,52,Pemex Corporativo,9,0,0,6.9,45053941,2017,Energía,0
'0718T4N0002,Respaldo técnico y estratégico a la operación de los CPGs,52,Pemex Transformación Industrial,35,0,0,76.6,534078533,2017,Energía,2869428
'1421W3N0018,"Estudios y Gestión Ambiental Necesarios para el Proyecto Puente del Sistema Lagunar Nichupté en Cancún, Quintana Roo",21,Fondo Nacional de Fomento al Turismo,23,0,0,4.84,44076786,2017,,1553836
'1318T4M0044,Sostenimiento de los sistemas de monitoreo y control de los Ductos y de los sistemas de medición de flujo de la Red Nacional de Distribución de Pemex Refinación,52,Pemex Logística,35,0,0,13.27,1780582010,2017,Energía,154698680
'11096270027,Comitán -Pavimentación del Camino a la Rancheria Santa Rosa,9,Centro SCT Chiapas,7,16.491853,-92.300219,15,49007457,2016,,0
'07096450010,E.C. El Fuerte-Choix - Baymena.,9,Centro SCT Sinaloa,25,26.600334,-108.401907,67.9,83517755,2016,,0
'12096500010,El Salto de Eyipantla - Juan Díaz Covarrubias Tr. Tulapan - Abrevadero.,9,Centro SCT Veracruz,30,18.31295,-95.226469,100,30721448,2016,Comunicaciones y Transportes,0
'13067100001,Programa de adquisición de mobiliario y equipo para diversas áreas de la Dirección General de Recursos Financieros.,6,Dirección General de Recursos Financieros,9,0,0,100,361653,2015,Desarrollo económico,0
'14096340008,"Guachinango - Cienega de los Ahumada - Amajaquillo, tramo: Llano Grande - crucero El Ranchito",9,Centro SCT Jalisco,14,20.779906,-104.524069,75,33417124,2016,Comunicaciones y Transportes,12426150
'14093110010,CG-133 Establecer un Sistema de Transporte Masivo en el Oriente del Estado de México- Extensión de la Línea A del Sistema de Transporte Colectivo Metro: Chalco -La Paz,9,Dirección General de Desarrollo Ferroviario y Multimodal,15,19.3483,-98.9605,0,12779004169,2017,,0
'14096320027,"Construccion Del Puente Vehicular, Tramo Juchitan El Cerrito.",9,Centro SCT Guerrero,12,16.538361,-98.641934,100,32837206,2016,,0
'13096350053,Tierra Blanca - Cerrito del Panal.,9,Centro SCT México,15,19.510453,-99.585589,23.74,16572586,2016,,0
'1409J3F0007,Adecuación de patios de almacenamiento del Recinto Portuario Coatzacoalcos,9,"Administración Portuaria Integral de Coatzacoalcos, S.A. de C.V.",30,18.118889,-94.3975,0,115040412,2016,Comunicaciones y Transportes,0
'0836E000019,"Construcción, rehabilitación, adecuación, equipamiento y amueblado  del Complejo Penitenciario de Papantla.",4,Prevención y Readaptación Social,30,20.457574,-97.315865,95.27,6723581606,2017,,37979740
'1318TOQ0034,MODERNIZACIÓN DE CONSOLAS Y RADIOS DE COMUNICACIONES PARA OPERADORES DEL SEN 2013-2015,18,Centro Nacional de Control de Energía,35,0,0,57.3,88193570,2017,Energía,48945037
'12096500019,Coahuila - Río Xochiapa,9,Centro SCT Veracruz,30,17.682103,-95.495206,9,118376590,2017,,4731164
'1307HXA0017,"Construcción de la U.H.M. Valladolid III,  Yuc.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,31,20.681634,-88.181044,0,58180106,2016,Desarrollo Social,0
'11096240002,"Cd. del Carmen-Campeche, Tramo: Champotón-Villa Madero",9,Centro SCT Campeche,4,19.3646,-90.7207,36.7,578648307,2017,Comunicaciones y Transportes,179680998
'12096400005,San Pedro Yólox - San Juan Quiotepec.,9,Centro SCT Oaxaca,20,17.6006,-96.5892,29.06,111073399,2017,Comunicaciones y Transportes,5929181
'14096210004,La Tomatina - E.C. (Penitenciaria - Los Arquitos).,9,Centro SCT Aguascalientes,1,21.902206,-102.415241,100,22166254,2016,Comunicaciones y Transportes,299952
'14096440001,El Retiro-Salsipuedes,9,Centro SCT San Luis Potosí,24,22.6869,-100.962778,100,13487496,2016,,0
'1520VSS0010,Ampliación de oficinas administrativas y archivo general en almacenes de la Sucursal Metropolitana.,20,"Diconsa, S.A. de C.V.",15,19.56928667,-99.7563333,100,8035267,2016,Desarrollo Social,6494399
'15096520002,Las Chilitas  El Tepetate  La Purisima.,9,Centro SCT Zacatecas,32,22.647504,-102.655215,25.97,31970559,2017,Comunicaciones y Transportes,7377401
'14096310008,Las Cañas - Palmilla - Jesús María la Petaca del Km. 7+680 al Km. 18+777.09,9,Centro SCT Guanajuato,11,21.055603,-100.730931,0,52413653,2016,Comunicaciones y Transportes,0
'1520VSS0011,Ampliación de almacenes y oficinas de la sucursal Veracruz,20,"Diconsa, S.A. de C.V.",30,17.999235,-94.6668,0,16935871,2016,Desarrollo Social,0
'11096400040,E.C. (Huajuapan  Tehuacan) - Santa Catarina Zapoquila  Membrillos,9,Centro SCT Oaxaca,20,18.138708,-97.672686,26.4,118258211,2017,,4788372
'12096400012,Santa Rosa Caxtlahuaca - San Miguel Cuevas,9,Centro SCT Oaxaca,20,17.304861,-98.016858,61.83,63923359,2016,Comunicaciones y Transportes,3975666
'1216B000036,"Atender la emergencia en 4 municipios del estado de Baja California Sur, por la ocurrencia de sequía severa y atípica.",16,Comisión Nacional del Agua,3,22.8897,-109.9155,96.97,978686670,2017,,6540432
'1216B000140,"Construcción de la Presa de Almacenamiento Picachos y Zona de Riego, Proyecto Baluarte-Presidio, 1a. Etapa, Sin.",16,Comisión Nacional del Agua,25,23.4808,-106.2058,0.11,2545047469,2016,,0
'10096330009,Tenango de Doria -San Bartolo Tutotepec.,9,Centro SCT Hidalgo,13,20.337603,-98.227933,62.39,137316845,2016,,0
'14096320013,Modernización Del Crucero Ixcapuzalco-Tlalpexco.,9,Centro SCT Guerrero,12,18.467149,-99.914465,55.15,84061256,2016,,0
'14096360017,Pueblo Nuevo - La Arpita.,9,Centro SCT Michoacán,16,19.765056,-100.966061,61.14,20440610,2017,,176615
'14096330013,Cocinillas - Tecocomulco de Juárez.,9,Centro SCT Hidalgo,13,19.847556,-98.375103,47.66,73277658,2016,Comunicaciones y Transportes,12572917
'14096310014,La Lagunita - San Juan de Dios - Los Álamos.,9,Centro SCT Guanajuato,11,21.22559,-99.876348,3.55,203264138,2017,Comunicaciones y Transportes,582734
'1321W3N0007,"Puente Bojórquez. Cancún, Quintana Roo",21,Fondo Nacional de Fomento al Turismo,23,21.13479,-86.755599,0,961199988,2017,,2386890
'15096520004,Vicente Guerrero - Milpilllas de la Sierra.,9,Centro SCT Zacatecas,32,23.193294,-103.351513,15.81,49021524,2017,Comunicaciones y Transportes,7766251
'15096520007,Joaquin Amaro - La Labor.,9,Centro SCT Zacatecas,32,22.156536,-102.847252,35.74,10656853,2017,Comunicaciones y Transportes,4866629
'1018T4M0036,Calidad de los Combustibles fase Diesel Cadereyta,52,Pemex Transformación Industrial,19,25.586575,-99.940703,41.18,12468039018,2017,Energía,660386104
'11096340009,San Ignacio Cerro Gordo - San José de Gracia,9,Centro SCT Jalisco,14,20.742492,-102.535217,77.08,46024228,2017,Comunicaciones y Transportes,4889062
'11096440018,E.C. 80 - Agua Nueva  del Norte.,9,Centro SCT San Luis Potosí,24,22.596951,-99.859455,72.5,28121489,2016,,0
'12096280006,"E.C. Km. 56 (Janos  Agua Prieta)  El Berrendo - Lim. Internacional Antellope Well, N.M.",9,Centro SCT Chihuahua,8,31.242136,-108.57746,82.13,64044223,2016,Comunicaciones y Transportes,30698442
'12096520039,Vialidad Siglo XXI Guadalupe,9,Centro SCT Zacatecas,32,22.7727,-102.51,92.3,248539110,2014,Comunicaciones y Transportes,17284764
'1010K2N0002,Rediseño y Adquisicion de Cosechadoras,10,"Exportadora de Sal, S.A. de C.V.",3,0,0,77.51,105296118,2017,,27185590
'12096330023,E.C. (Pachuca - Tuxpan) - La Mesa,9,Centro SCT Hidalgo,13,20.140457,-98.207967,73.26,50942604,2016,Comunicaciones y Transportes,12263887
'1210K2N0006,Aprovechamiento de Salmuera Residual (ASR),10,"Exportadora de Sal, S.A. de C.V.",3,0,0,28.24,692162661,2017,Desarrollo económico,2868612
'14095100008,"Construcción de infraestructura portuaria pesquera en Huitusi, Guasave, Sinaloa",9,Dirección General de Puertos,25,25.509108,-108.779208,0,31930646,2017,,0
'14096320015,Modernización Del Camino Carrizal-Zapote.,9,Centro SCT Guerrero,12,16.963477,-100.142787,100,51834301,2016,Comunicaciones y Transportes,11560670
'10096510002,Distribuidor Vial de Acceso al Puerto Progreso,9,Centro SCT Yucatán,31,21.276106,-89.659102,100,198804011,2015,Comunicaciones y Transportes,7716735
'1409J3D0006,Construcción bodegas 14 y 15,9,"Administración Portuaria Integral de Tampico, S.A. de C.V.",28,22.21769608,-97.84035264,100,49260179,2017,Comunicaciones y Transportes,48630019
'1218T4L0005,Vehículos de la Subdirección de Distribución y Comercialización de Pemex Exploración y Producción,52,Pemex Exploración y Producción,35,0,0,41.08,52297110,2017,,0
'1450GYR0009,"Sustitución de la Unidad de Medicina Familiar UMF-24 de 2 consultorios en Santa Ana, Sonora",50,Instituto Mexicano del Seguro Social,26,30.5475,-111.122,99,12356472,2016,Salud,6064381
'1218T4L0009,Proyecto de Exploración Pakal,52,Pemex Exploración y Producción,35,0,0,13.43,5279199948,2017,,10999026
'1218T4L0010,Proyecto de Exploración Cuichapa,52,Pemex Exploración y Producción,35,0,0,56.14,10438994746,2017,Energía,1125575514
'11096420005,E.C. (Amealco  Santiago Mexquititlán) San Ildefonso Tultepec.,9,Centro SCT Querétaro,22,20.095163,-100.079383,100,104171401,2017,,568040
'0809J3A0003,Drenajes sanitarios y pluviales en el recinto portuario,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,17.986126,-102.219109,58.6,71436813,2016,Comunicaciones y Transportes,6994012
'1109J3G0005,Construcción de un muelle de usos múltiples.,9,"Administración Portuaria Integral de Salina Cruz, S.A. de C.V.",20,16.16869,-95.193235,64.5,355100356,2017,,34033175
'11096300014,Tepehuanes  El Tarahumar,9,Centro SCT Durango,10,25.321136,-105.948613,14.24,175789235,2017,,0
'09096400033,Santo Domingo Yanhuitlan  CBTA 51  San Pedro Añañe.,9,Centro SCT Oaxaca,20,17.523694,-97.343403,100,13073935,2016,Comunicaciones y Transportes,249193
'11096510002,Tunkás-Cenotillo,9,Centro SCT Yucatán,31,20.908872,-88.745383,88.76,87751187,2017,Comunicaciones y Transportes,31949234
'14096390002,PSV Carretera Monterrey-Nuevo Laredo y Monterrey-Monclova.,9,Centro SCT Nuevo León,19,25.802777,-100.276111,70.4,358452406,2017,,28184483
'1507HXA0044,"Sustitución de la red eléctrica para la U.H.M. Chilpancingo III, Gro.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,12,17.544681,-99.498101,99.99,1377872,2016,Desarrollo Social,1157469
'069 98 069,Integral Complejo Antonio J. Bermudez,52,Pemex Exploración y Producción,35,0,0,75.64,232456430978,2017,Energía,5230031165
'1218T4O0026,Mantenimiento de la Capacidad de Produccion de Areas de Servicios Auxiliares del Complejo Petroquimico Morelos,52,Pemex Etileno,30,0,0,23.05,571674879,2017,Energía,15293884
'1409J3D0003,Rehabilitación Puerta 4,9,"Administración Portuaria Integral de Tampico, S.A. de C.V.",28,0,0,7,3175742,2016,Comunicaciones y Transportes,206828
'15096520009,E.C. Col. Hidalgo/Miguel Auza-La Honda.,9,Centro SCT Zacatecas,32,24.146832,-103.557097,23.46,43693097,2017,Comunicaciones y Transportes,4591402
'1136E000012,"REMODELACIÓN, ADECUACIÓN, AMPLIACIÓN, AMUEBLADO Y EQUIPADO DEL CEFERESO  No. 7 NOR-NOROESTE, UBICADO EN GUADALUPE VICTORIA, DURANGO",4,Prevención y Readaptación Social,10,24.444571,-104.121809,78.71,3035595630,2017,,2820491
'1450GYR0052,"Construcción del Hospital Regional (HGR) de 260 Camas en el Municipio de García, Nuevo León.",50,Instituto Mexicano del Seguro Social,19,25.782319,-100.454428,0,1950179096,2017,Asociación Público-Privada,0
'1136E000013,"REMODELACIÓN, ADECUACIÓN, AMPLIACIÓN, AMUEBLADO Y EQUIPADO DE LA ACADEMIA NACIONAL DE ADMINISTRACIÓN PENITENCIARIA, UBICADA EN LA CONGREGACIÓN DE EL LENCERO DEL MUNICIPIO DE EMILIANO ZAPATA, VERACRUZ",4,Prevención y Readaptación Social,30,19.533907,-96.9207,88.13,2320434211,2017,,0
'14212100010,ESTUDIOS DE PREFACTIBILIDAD DE RECUPERACION DE PLAYAS / 09 LOS CABOS,21,Dirección General de Desarrollo Regional y Fomento Turístico,3,0,0,19.65,23963179,2017,,0
'1308I000001,"Estudios de Factibilidad Técnica, Económica y Social, Proyecto Ejecutivo y Manifestación de Impacto Ambiental para la Construcción y/o Rehabilitación de Infraestructura Portuaria Pesquera.",8,Comisión Nacional de Acuacultura y Pesca,35,0,0,0,17583806,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",0
'12096360001,E.C. México No. 15 - El Caracol - San Antonio Villalogín,9,Centro SCT Michoacán,16,19.618439,-100.775006,26.47,81502283,2017,,5511296
'12096500021,Cerrillos de Díaz - Ojo Zarco,9,Centro SCT Veracruz,30,19.641511,-96.724139,82.55,30512496,2017,,234338
'12096310016,E.C. (Comonfort-San Miguel de Allende)- Palmillas de San Juan,9,Centro SCT Guanajuato,11,20.774886,-100.7903,100,44259131,2017,,347600
'12096400021,E.C. (Oaxaca-Ixtlán de Juárez)- Santa María Yavesia .,9,Centro SCT Oaxaca,20,17.306358,-96.509938,9.44,104537372,2017,,4751924
'1511A3Q0005,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública 2016 para Escuelas y Unidades Multidisciplinarias (Equipo de Cómputo). UNAM.,11,Universidad Nacional Autónoma de México,35,0,0,100,28455454,2016,Educación,22139424
'1516B000049,Conservación y Rehabilitación de Áreas de Temporal en el estado de San Luis Potosí.,16,Comisión Nacional del Agua,24,0,0,67.43,15373149,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",10139377
'1511A3Q0006,Programa de Mantenimiento 2016 de Infraestructura de Educación Superior (licenciatura) en C.U. UNAM.,11,Universidad Nacional Autónoma de México,9,0,0,100,154971200,2016,Educación,7260599
'1318T4M0041,"Sustitución del Sistema de Control y Monitoreo de las Plantas de Proceso U-3, U-5, U-6 e IPA de la Refinería de Salamanca.",52,Pemex Transformación Industrial,11,0,0,39.52,92093368,2017,Energía,0
'15096240001,Camino Cerro de las Águilas - El Desengaño.,9,Centro SCT Campeche,4,17.9044,-90.626131,65.79,116628598,2017,,44141735
'1318T4M0065,Aprovechamiento de Residuales en la refinería Miguel Hidalgo,52,Pemex Transformación Industrial,13,20.023184,-99.155549,22.9,65748134380,2017,Energía,8333050629
'1418T0O0001,CENTRO DE TECNOLOGIA PARA AGUAS PROFUNDAS(CTAP),18,Instituto Mexicano del Petróleo,30,19.0521,-96.0742,84.03,1967705228,2017,Desarrollo económico,559523493
'12132160002,Adquisición de aviones versión Transporte Militar y carga,13,Dirección General de Servicios,9,0,0,100,1926163762,2017,Seguridad,115833400
'11096300010,E.C. (Guanacevi - El Zape) - San Bernardo,9,Centro SCT Durango,10,25.874933,-105.839367,0,331454452,2016,Comunicaciones y Transportes,0
'1507HXA0023,"Mantenimiento y Rehabilitación de la U.H.M. Minatitlán II, Ver.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,30,0,0,99.99,14966622,2016,Desarrollo Social,14449391
'12096210005,Milpillas de Arriba - Los Muñoz.,9,Centro SCT Aguascalientes,1,21.935549,-102.554141,,16691099,2017,Comunicaciones y Transportes,
'13096340008,Camino a Comanja de Corona Lagos de Morenos.,9,Centro SCT Jalisco,14,21.357086,-101.897089,48.11,148674087,2017,Comunicaciones y Transportes,11565265
'13096350011,Vialidades del Municipio de Toluca.,9,Centro SCT México,15,19.267889,-99.650114,100,90907069,2017,Comunicaciones y Transportes,65019
'14096500008,Tomatlán - Cruz Verde  - Tecama.,9,Centro SCT Veracruz,30,19.026008,-96.996519,52.56,42567157,2017,,2845617
'15092100001,Programa de Conservación de Infraestructura de Caminos Rurales y Carreteras 2016.,9,Dirección General de Carreteras,35,0,0,100,7545953678,2016,Comunicaciones y Transportes,5471382503
'1118T4M0017,Adquisición de un vehículo tipo ambulancia para atención médica y transporte de emergencia de trabajadores de la Refinería Ing. Antonio Dovalí Jaime a la Unidad Hospitalaria,52,Pemex Transformación Industrial,20,0,0,0,2849797,2016,Energía,0
'1218T4L0026,Proyecto Ixtal-Manik,52,Pemex Exploración y Producción,35,0,0,34.69,44577536467,2017,Energía,3888590127
'1507HXA0024,"Mantenimiento y Rehabilitación de la U.H.M. Puebla II, Pue.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,21,0,0,99.99,37778750,2016,Desarrollo Social,36019265
'13096360009,El Cuate - Barranquillas.,9,Centro SCT Michoacán,16,19.235375,-102.284836,66.66,19900669,2016,Comunicaciones y Transportes,9788453
