CICLO,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,ID_MUNICIPIO,MUNICIPIO,NUM_CUENTAS_PAGADAS,MONTO_PREDIAL
2014,31,Yucatán,45,Kopomá,660,25794
2015,31,Yucatán,45,Kopomá,660,11690
2016,31,Yucatán,45,Kopomá,660,13371
2013,31,Yucatán,46,Mama,756,12910
2014,31,Yucatán,46,Mama,756,33712
2015,31,Yucatán,46,Mama,756,8220
2016,31,Yucatán,46,Mama,756,7020
2013,31,Yucatán,47,Maní,1241,25944.32
2014,31,Yucatán,47,Maní,1241,25801.2
2015,31,Yucatán,47,Maní,1241,42142
2016,31,Yucatán,47,Maní,1241,8685
2013,31,Yucatán,48,Maxcanú,5220,330943.51
2014,31,Yucatán,48,Maxcanú,5220,264220.04
2015,31,Yucatán,48,Maxcanú,5220,231866
2016,31,Yucatán,48,Maxcanú,5220,0
2013,31,Yucatán,49,Mayapán,756,350
2014,31,Yucatán,49,Mayapán,756,0
2015,31,Yucatán,49,Mayapán,756,0
2016,31,Yucatán,49,Mayapán,756,0
2013,31,Yucatán,50,Mérida,238951,260918849
2014,31,Yucatán,50,Mérida,249391,299850650
2015,31,Yucatán,50,Mérida,427280,339819266
2016,31,Yucatán,50,Mérida,427280,412426277
2013,31,Yucatán,51,Mocochá,812,54955
2014,31,Yucatán,51,Mocochá,812,42346.5
2015,31,Yucatán,51,Mocochá,812,56145
2016,31,Yucatán,51,Mocochá,812,50046
2013,31,Yucatán,52,Motul,8735,474875.84
2014,31,Yucatán,52,Motul,8735,522917.17
2015,31,Yucatán,52,Motul,8735,438646
2016,31,Yucatán,52,Motul,8735,568314
2013,31,Yucatán,53,Muna,3026,114973.66
2014,31,Yucatán,53,Muna,3026,188408.1
2015,31,Yucatán,53,Muna,3026,100555
2016,31,Yucatán,53,Muna,3026,113261
2013,31,Yucatán,54,Muxupip,733,84346.2
2014,31,Yucatán,54,Muxupip,733,85225.53
2015,31,Yucatán,54,Muxupip,733,66276
2016,31,Yucatán,54,Muxupip,733,55391
2013,31,Yucatán,55,Opichén,1585,7362
2014,31,Yucatán,55,Opichén,1585,934
2015,31,Yucatán,55,Opichén,1585,0
2016,31,Yucatán,55,Opichén,1585,73643
2013,31,Yucatán,56,Oxkutzcab,6955,488600
2014,31,Yucatán,56,Oxkutzcab,6955,489918
2015,31,Yucatán,56,Oxkutzcab,6955,494521
2016,31,Yucatán,56,Oxkutzcab,6955,582971
2013,31,Yucatán,57,Panabá,1986,213928
2014,31,Yucatán,57,Panabá,1986,204468
2015,31,Yucatán,57,Panabá,1986,172823
2016,31,Yucatán,57,Panabá,1986,185152
2013,31,Yucatán,58,Peto,5599,262819.35
2014,31,Yucatán,58,Peto,5599,299692.14
2015,31,Yucatán,58,Peto,5599,251657
2016,31,Yucatán,58,Peto,5599,559861
2013,31,Yucatán,59,Progreso,17341,10027606.73
2014,31,Yucatán,59,Progreso,25486,11308412.88
2015,31,Yucatán,59,Progreso,25486,13316064
2016,31,Yucatán,59,Progreso,25486,14536886
2013,31,Yucatán,60,Quintana Roo,257,3650
2014,31,Yucatán,60,Quintana Roo,257,0
2015,31,Yucatán,60,Quintana Roo,257,0
2016,31,Yucatán,60,Quintana Roo,257,0
2013,31,Yucatán,61,Río Lagartos,894,99502.02
2014,31,Yucatán,61,Río Lagartos,894,44924.79
2015,31,Yucatán,61,Río Lagartos,894,6827
2016,31,Yucatán,61,Río Lagartos,894,103035
2013,31,Yucatán,62,Sacalum,1154,1000
2014,31,Yucatán,62,Sacalum,1154,0
2015,31,Yucatán,62,Sacalum,1154,3350
2016,31,Yucatán,62,Sacalum,1154,16660
2013,31,Yucatán,63,Samahil,1212,66435.5
2014,31,Yucatán,63,Samahil,1212,49768.5
2015,31,Yucatán,63,Samahil,1212,39933
2016,31,Yucatán,63,Samahil,1212,0
2013,31,Yucatán,64,Sanahcat,417,0
2014,31,Yucatán,64,Sanahcat,417,0
2015,31,Yucatán,64,Sanahcat,417,0
2016,31,Yucatán,64,Sanahcat,417,0
2013,31,Yucatán,65,San Felipe,553,67583.21
2014,31,Yucatán,65,San Felipe,553,86994.93
2015,31,Yucatán,65,San Felipe,553,110972
2016,31,Yucatán,65,San Felipe,553,7961
2013,31,Yucatán,66,Santa Elena,942,115284.6
2014,31,Yucatán,66,Santa Elena,942,92394.4
2015,31,Yucatán,66,Santa Elena,942,99030
2016,31,Yucatán,66,Santa Elena,942,103169
2013,31,Yucatán,67,Seyé,2309,1410
2014,31,Yucatán,67,Seyé,2309,0
2015,31,Yucatán,67,Seyé,2309,10750
2016,31,Yucatán,67,Seyé,2309,35260
2013,31,Yucatán,68,Sinanché,872,217303
2014,31,Yucatán,68,Sinanché,872,190666
2015,31,Yucatán,68,Sinanché,872,112783
2016,31,Yucatán,68,Sinanché,872,398763
2013,31,Yucatán,69,Sotuta,2019,33466
2014,31,Yucatán,69,Sotuta,2019,37251
2015,31,Yucatán,69,Sotuta,2019,26191
2016,31,Yucatán,69,Sotuta,2019,32546
2013,31,Yucatán,70,Sucilá,1026,68637.54
2014,31,Yucatán,70,Sucilá,1026,68650.1
2015,31,Yucatán,70,Sucilá,1026,399144
2016,31,Yucatán,70,Sucilá,1026,74800
2013,31,Yucatán,71,Sudzal,451,6212
2014,31,Yucatán,71,Sudzal,451,0
2015,31,Yucatán,71,Sudzal,451,0
2016,31,Yucatán,71,Sudzal,451,0
2013,31,Yucatán,72,Suma,510,11855
2014,31,Yucatán,72,Suma,510,22233
2015,31,Yucatán,72,Suma,510,4495
2016,31,Yucatán,72,Suma,510,15111
2013,31,Yucatán,73,Tahdziú,861,0
2014,31,Yucatán,73,Tahdziú,861,1900
2015,31,Yucatán,73,Tahdziú,861,1110
2016,31,Yucatán,73,Tahdziú,861,0
2013,31,Yucatán,74,Tahmek,995,18493.5
2014,31,Yucatán,74,Tahmek,995,44009.01
2015,31,Yucatán,74,Tahmek,995,37979
2016,31,Yucatán,74,Tahmek,995,15068
2013,31,Yucatán,75,Teabo,1380,30660
2014,31,Yucatán,75,Teabo,1380,31105
2015,31,Yucatán,75,Teabo,1380,4333
2016,31,Yucatán,75,Teabo,1380,17276
2013,31,Yucatán,76,Tecoh,3870,62632.77
2014,31,Yucatán,76,Tecoh,3870,79953.5
2015,31,Yucatán,76,Tecoh,3870,79966
2016,31,Yucatán,76,Tecoh,3870,42661
2013,31,Yucatán,77,Tekal De Venegas,707,2250
2014,31,Yucatán,77,Tekal De Venegas,707,0
2015,31,Yucatán,77,Tekal De Venegas,707,325
2016,31,Yucatán,77,Tekal De Venegas,707,9484
2013,31,Yucatán,78,Tekantó,1010,81481.48
2014,31,Yucatán,78,Tekantó,1010,56051.85
2015,31,Yucatán,78,Tekantó,1010,38411
2016,31,Yucatán,78,Tekantó,1010,56942
2013,31,Yucatán,79,Tekax,9601,403989
2014,31,Yucatán,79,Tekax,9601,502790
2015,31,Yucatán,79,Tekax,9601,443768
2016,31,Yucatán,79,Tekax,9601,0
2013,31,Yucatán,80,Tekit,2280,4872
2014,31,Yucatán,80,Tekit,2280,0
2015,31,Yucatán,80,Tekit,2280,27500
2016,31,Yucatán,80,Tekit,2280,27608
2013,31,Yucatán,81,Tekom,652,7862
2014,31,Yucatán,81,Tekom,652,0
2015,31,Yucatán,81,Tekom,652,3731
2016,31,Yucatán,81,Tekom,652,13965
2013,31,Yucatán,82,Telchac Pueblo,1099,133473
2014,31,Yucatán,82,Telchac Pueblo,1099,164838.75
2015,31,Yucatán,82,Telchac Pueblo,1099,175163
2016,31,Yucatán,82,Telchac Pueblo,1099,216206
2013,31,Yucatán,83,Telchac Puerto,495,990692.44
2014,31,Yucatán,83,Telchac Puerto,495,970797.16
2015,31,Yucatán,83,Telchac Puerto,495,1808638
2016,31,Yucatán,83,Telchac Puerto,495,1363047
2013,31,Yucatán,84,Temax,1704,47124.5
2014,31,Yucatán,84,Temax,1704,41502
2015,31,Yucatán,84,Temax,1704,15465
2016,31,Yucatán,84,Temax,1704,81670
2013,31,Yucatán,85,Temozón,3506,13630
2014,31,Yucatán,85,Temozón,3506,11781.95
2015,31,Yucatán,85,Temozón,3506,15188
2016,31,Yucatán,85,Temozón,3506,90666
2013,31,Yucatán,86,Tepakán,663,16808
2014,31,Yucatán,86,Tepakán,663,13525
2015,31,Yucatán,86,Tepakán,663,5940
2016,31,Yucatán,86,Tepakán,663,0
2013,31,Yucatán,87,Tetiz,1165,11769
2014,31,Yucatán,87,Tetiz,1165,11094.5
2015,31,Yucatán,87,Tetiz,1165,6808
2016,31,Yucatán,87,Tetiz,1165,34071
2013,31,Yucatán,88,Teya,544,3540
2014,31,Yucatán,88,Teya,544,0
2015,31,Yucatán,88,Teya,544,1620
2016,31,Yucatán,88,Teya,544,20380
2013,31,Yucatán,89,Ticul,8991,642847
2014,31,Yucatán,89,Ticul,8991,566693
2015,31,Yucatán,89,Ticul,8991,450387
2016,31,Yucatán,89,Ticul,8991,517048
2013,31,Yucatán,90,Timucuy,1521,16066.69
2014,31,Yucatán,90,Timucuy,1521,12585
2015,31,Yucatán,90,Timucuy,1521,5950
2016,31,Yucatán,90,Timucuy,1521,0
2013,31,Yucatán,91,Tinum,2661,408821.2
2014,31,Yucatán,91,Tinum,2661,146624.51
2015,31,Yucatán,91,Tinum,2661,76656
2016,31,Yucatán,91,Tinum,2661,504162
2013,31,Yucatán,92,Tixcacalcupul,1479,2169
2014,31,Yucatán,92,Tixcacalcupul,1479,0
2015,31,Yucatán,92,Tixcacalcupul,1479,600
2016,31,Yucatán,92,Tixcacalcupul,1479,44127
2013,31,Yucatán,93,Tixkokob,4375,76460
2014,31,Yucatán,93,Tixkokob,4375,106894
2015,31,Yucatán,93,Tixkokob,4375,151930
2016,31,Yucatán,93,Tixkokob,4375,177136
2013,31,Yucatán,94,Tixmehuac,1113,30824.5
2014,31,Yucatán,94,Tixmehuac,1113,23313
2015,31,Yucatán,94,Tixmehuac,1113,27334
2016,31,Yucatán,94,Tixmehuac,1113,15690
2013,31,Yucatán,95,Tixpéhual,1361,47267.21
2014,31,Yucatán,95,Tixpéhual,1361,0
2015,31,Yucatán,95,Tixpéhual,1361,13425
2016,31,Yucatán,95,Tixpéhual,1361,55177
2013,31,Yucatán,96,Tizimín,17644,1742408.06
2014,31,Yucatán,96,Tizimín,17644,1420386.83
2015,31,Yucatán,96,Tizimín,17644,1947459
2016,31,Yucatán,96,Tizimín,17644,2148788
2013,31,Yucatán,97,Tunkás,949,35880.84
2014,31,Yucatán,97,Tunkás,949,26062.1
2015,31,Yucatán,97,Tunkás,949,35633
2016,31,Yucatán,97,Tunkás,949,0
2013,31,Yucatán,98,Tzucacab,3253,522723
2014,31,Yucatán,98,Tzucacab,3253,73216
2015,31,Yucatán,98,Tzucacab,3253,128506
2016,31,Yucatán,98,Tzucacab,3253,0
2013,31,Yucatán,99,Uayma,840,3759
2014,31,Yucatán,99,Uayma,840,2464
2015,31,Yucatán,99,Uayma,840,3704
2016,31,Yucatán,99,Uayma,840,210
2013,31,Yucatán,100,Ucú,906,75704.53
2014,31,Yucatán,100,Ucú,906,65692.53
2015,31,Yucatán,100,Ucú,906,58130
2016,31,Yucatán,100,Ucú,906,97502
2013,31,Yucatán,101,Umán,12736,2658557
2014,31,Yucatán,101,Umán,12736,2716773.82
2015,31,Yucatán,101,Umán,12736,3670624
2016,31,Yucatán,101,Umán,12736,4412920
2013,31,Yucatán,102,Valladolid,17427,3297698
2014,31,Yucatán,102,Valladolid,17427,3103534
2015,31,Yucatán,102,Valladolid,17427,3078350
2016,31,Yucatán,102,Valladolid,17427,3333970
2013,31,Yucatán,103,Xocchel,774,0
2014,31,Yucatán,103,Xocchel,774,0
2015,31,Yucatán,103,Xocchel,774,0
2016,31,Yucatán,103,Xocchel,774,13235
2013,31,Yucatán,104,Yaxcabá,3436,0
2014,31,Yucatán,104,Yaxcabá,3436,0
2015,31,Yucatán,104,Yaxcabá,3436,894
2016,31,Yucatán,104,Yaxcabá,3436,18000
2013,31,Yucatán,105,Yaxkukul,763,20568
2014,31,Yucatán,105,Yaxkukul,763,25043
2015,31,Yucatán,105,Yaxkukul,763,104741
2016,31,Yucatán,105,Yaxkukul,763,178468
2013,31,Yucatán,106,Yobaín,628,104310
2014,31,Yucatán,106,Yobaín,628,93380
2015,31,Yucatán,106,Yobaín,628,115516
2016,31,Yucatán,106,Yobaín,628,170915
2004,32,Zacatecas,0,Cobertura estatal,No disponible ,122973573
2005,32,Zacatecas,0,Cobertura estatal,No disponible ,161916122
2006,32,Zacatecas,0,Cobertura estatal,No disponible ,217443773
2007,32,Zacatecas,0,Cobertura estatal,No disponible ,235351474
2008,32,Zacatecas,0,Cobertura estatal,No disponible ,238542293
2009,32,Zacatecas,0,Cobertura estatal,No disponible ,243111518
2010,32,Zacatecas,0,Cobertura estatal,No disponible ,246857451
2011,32,Zacatecas,0,Cobertura estatal,No disponible ,270604539
2012,32,Zacatecas,0,Cobertura estatal,No disponible ,307459072
2013,32,Zacatecas,1,Apozol,8589,1368064.98
2014,32,Zacatecas,1,Apozol,8592,1381746
2015,32,Zacatecas,1,Apozol,8599,1382851.39
2016,32,Zacatecas,1,Apozol,9899,1591843
2013,32,Zacatecas,2,Apulco,5405,711269.25
2014,32,Zacatecas,2,Apulco,5415,772337
2015,32,Zacatecas,2,Apulco,5416,772491.46
2016,32,Zacatecas,2,Apulco,5430,774449
2013,32,Zacatecas,3,Atolinga,8907,2165921.68
2014,32,Zacatecas,3,Atolinga,8915,2263058
2015,32,Zacatecas,3,Atolinga,8924,2265321.06
2016,32,Zacatecas,3,Atolinga,9415,2389981
2013,32,Zacatecas,4,Benito Juárez,7597,2096258.13
2014,32,Zacatecas,4,Benito Juárez,7609,2254400
2015,32,Zacatecas,4,Benito Juárez,7613,2255527.19
2016,32,Zacatecas,4,Benito Juárez,7451,2207447
2013,32,Zacatecas,5,Calera,17197,12736144.6
2014,32,Zacatecas,5,Calera,17572,16460713
2015,32,Zacatecas,5,Calera,17800,16954534.39
2016,32,Zacatecas,5,Calera,18313,17443122
2013,32,Zacatecas,6,Cañitas de Felipe Pescador,3191,803404.5
2014,32,Zacatecas,6,Cañitas de Felipe Pescador,3201,863073
2015,32,Zacatecas,6,Cañitas de Felipe Pescador,3297,1355607.35
2016,32,Zacatecas,6,Cañitas de Felipe Pescador,2934,1206560
2013,32,Zacatecas,7,Concepción Del Oro,3895,4949913
2014,32,Zacatecas,7,Concepción Del Oro,3908,5020882
2015,32,Zacatecas,7,Concepción Del Oro,3910,5023392.44
2016,32,Zacatecas,7,Concepción Del Oro,4423,5682005
2013,32,Zacatecas,8,Cuauhtémoc,2881,986666.72
2014,32,Zacatecas,8,Cuauhtémoc,2884,1030401
2015,32,Zacatecas,8,Cuauhtémoc,2887,1031328.08
2016,32,Zacatecas,8,Cuauhtémoc,3366,1202417
2013,32,Zacatecas,9,Chalchihuites,9630,4304815
2014,32,Zacatecas,9,Chalchihuites,9668,4624635
2015,32,Zacatecas,9,Chalchihuites,9813,4753554.51
2016,32,Zacatecas,9,Chalchihuites,15480,7498951
2013,32,Zacatecas,10,Fresnillo,69147,32199636.86
2014,32,Zacatecas,10,Fresnillo,69334,36438183
2015,32,Zacatecas,10,Fresnillo,69951,43397099.41
2016,32,Zacatecas,10,Fresnillo,68099,42248145
2013,32,Zacatecas,11,Trinidad García de la Cadena,5316,982082.22
2014,32,Zacatecas,11,Trinidad García de la Cadena,5319,981789
2015,32,Zacatecas,11,Trinidad García de la Cadena,5302,870673.82
2016,32,Zacatecas,11,Trinidad García de la Cadena,6472,1062855
2013,32,Zacatecas,12,Genaro Codina,3392,1134157.95
2014,32,Zacatecas,12,Genaro Codina,3396,1112998
2015,32,Zacatecas,12,Genaro Codina,3423,1121901.63
2016,32,Zacatecas,12,Genaro Codina,3795,1243851
2013,32,Zacatecas,13,General Enrique Estrada,4999,1325519.94
2014,32,Zacatecas,13,General Enrique Estrada,5002,1377515
2015,32,Zacatecas,13,General Enrique Estrada,5004,1377928.25
2016,32,Zacatecas,13,General Enrique Estrada,5248,1445151
2013,32,Zacatecas,14,General Francisco R. Murguía,17945,6336282.17
2014,32,Zacatecas,14,General Francisco R. Murguía,17952,6367963
2015,32,Zacatecas,14,General Francisco R. Murguía,18132,6431642.83
2016,32,Zacatecas,14,General Francisco R. Murguía,18388,6522375
2013,32,Zacatecas,15,El Plateado de Joaquín Amaro,3294,684961.35
2014,32,Zacatecas,15,El Plateado de Joaquín Amaro,3299,722421
2015,32,Zacatecas,15,El Plateado de Joaquín Amaro,3335,831610.99
2016,32,Zacatecas,15,El Plateado de Joaquín Amaro,2862,713646
2013,32,Zacatecas,16,General Pánfilo Natera,6319,1598266.9
2014,32,Zacatecas,16,General Pánfilo Natera,6322,1631426
2015,32,Zacatecas,16,General Pánfilo Natera,6296,1490520.65
2016,32,Zacatecas,16,General Pánfilo Natera,7165,1696001
2013,32,Zacatecas,17,Guadalupe,55312,31975612.01
2014,32,Zacatecas,17,Guadalupe,56146,36195469
2015,32,Zacatecas,17,Guadalupe,56848,41647512.74
2016,32,Zacatecas,17,Guadalupe,54844,40178989
2013,32,Zacatecas,18,Huanusco,5374,1529811.2
2014,32,Zacatecas,18,Huanusco,5379,1567836
2015,32,Zacatecas,18,Huanusco,5387,1570186.82
2016,32,Zacatecas,18,Huanusco,5365,1563683
2013,32,Zacatecas,19,Jalpa,28243,5621670.96
2014,32,Zacatecas,19,Jalpa,28252,6029543
2015,32,Zacatecas,19,Jalpa,28266,6089838.21
2016,32,Zacatecas,19,Jalpa,32398,6980011
2013,32,Zacatecas,20,Jerez,48774,16451610.58
2014,32,Zacatecas,20,Jerez,48851,17716063
2015,32,Zacatecas,20,Jerez,48949,18406805.3
2016,32,Zacatecas,20,Jerez,50967,19165563
2013,32,Zacatecas,21,Jiménez del Teul,2772,1216609.85
2014,32,Zacatecas,21,Jiménez del Teul,2778,1247415
2015,32,Zacatecas,21,Jiménez del Teul,2780,1248163.08
2016,32,Zacatecas,21,Jiménez del Teul,2396,1075820
2013,32,Zacatecas,22,Juan Aldama,9189,3301028.37
2014,32,Zacatecas,22,Juan Aldama,9201,3517108
2015,32,Zacatecas,22,Juan Aldama,9298,3554037.63
2016,32,Zacatecas,22,Juan Aldama,10033,3834878
2013,32,Zacatecas,23,Juchipila,14278,4129668.28
2014,32,Zacatecas,23,Juchipila,14284,4276306
2015,32,Zacatecas,23,Juchipila,14210,3894709
2016,32,Zacatecas,23,Juchipila,17133,4695943
2013,32,Zacatecas,24,Loreto,11398,3180246.25
2014,32,Zacatecas,24,Loreto,11405,3410578
2015,32,Zacatecas,24,Loreto,11378,2993411
2016,32,Zacatecas,24,Loreto,13373,3518052
2013,32,Zacatecas,25,Luis Moya,4135,1354286.35
2014,32,Zacatecas,25,Luis Moya,4145,1437728
2015,32,Zacatecas,25,Luis Moya,4154,2087656
2016,32,Zacatecas,25,Luis Moya,3776,1897821
2013,32,Zacatecas,26,Mazapil,3020,15259476.52
2014,32,Zacatecas,26,Mazapil,3026,16203431
2015,32,Zacatecas,26,Mazapil,2998,16051989.09
2016,32,Zacatecas,26,Mazapil,3306,17703722
2013,32,Zacatecas,27,Melchor Ocampo,493,390855.47
2014,32,Zacatecas,27,Melchor Ocampo,495,411025
2015,32,Zacatecas,27,Melchor Ocampo,490,406709.24
2016,32,Zacatecas,27,Melchor Ocampo,608,504831
2013,32,Zacatecas,28,Mezquital Del Oro,2385,762106.57
2014,32,Zacatecas,28,Mezquital Del Oro,2388,804833
2015,32,Zacatecas,28,Mezquital Del Oro,2389,805114.59
2016,32,Zacatecas,28,Mezquital Del Oro,2490,839151
2013,32,Zacatecas,29,Miguel Auza,7193,3690890.18
2014,32,Zacatecas,29,Miguel Auza,7202,3777520
2015,32,Zacatecas,29,Miguel Auza,7278,3817183.96
2016,32,Zacatecas,29,Miguel Auza,6573,3447657
2013,32,Zacatecas,30,Momax,6731,979649.28
2014,32,Zacatecas,30,Momax,6738,1013516
2015,32,Zacatecas,30,Momax,6741,1014023.19
2016,32,Zacatecas,30,Momax,8230,1237976
2013,32,Zacatecas,31,Monte Escobedo,12764,7364469.82
2014,32,Zacatecas,31,Monte Escobedo,12769,7469408
2015,32,Zacatecas,31,Monte Escobedo,12773,7559049
2016,32,Zacatecas,31,Monte Escobedo,12123,7174669
2013,32,Zacatecas,32,Morelos,6490,2099643.24
2014,32,Zacatecas,32,Morelos,6495,2155424
2015,32,Zacatecas,32,Morelos,6501,3118943
2016,32,Zacatecas,32,Morelos,5099,2446510
2013,32,Zacatecas,33,Moyahua De Estrada,12076,1509039.92
2014,32,Zacatecas,33,Moyahua De Estrada,12080,1580149
2015,32,Zacatecas,33,Moyahua De Estrada,12094,1582045.31
2016,32,Zacatecas,33,Moyahua De Estrada,13043,1706185
2013,32,Zacatecas,34,Nochistlán de Mejía,26750,6329126.21
2014,32,Zacatecas,34,Nochistlán de Mejía,26759,6773299
2015,32,Zacatecas,34,Nochistlán de Mejía,26786,6900447.29
2016,32,Zacatecas,34,Nochistlán de Mejía,29111,7499317
2013,32,Zacatecas,35,Noria de Ángeles,6249,1413591.11
2014,32,Zacatecas,35,Noria de Ángeles,6252,1450955
2015,32,Zacatecas,35,Noria de Ángeles,6259,1490231
2016,32,Zacatecas,35,Noria de Ángeles,6013,1431675
2013,32,Zacatecas,36,Ojocaliente,19814,8163429.88
2014,32,Zacatecas,36,Ojocaliente,19822,8265150
2015,32,Zacatecas,36,Ojocaliente,19805,8197378
2016,32,Zacatecas,36,Ojocaliente,21369,8844620
2013,32,Zacatecas,37,Pánuco,9771,1490642.01
2014,32,Zacatecas,37,Pánuco,9773,1520231
2015,32,Zacatecas,37,Pánuco,9788,1522511.35
2016,32,Zacatecas,37,Pánuco,10050,1563297
2013,32,Zacatecas,38,Pinos,11885,3720760.44
2014,32,Zacatecas,38,Pinos,11891,3853365
2015,32,Zacatecas,38,Pinos,11872,3666125
2016,32,Zacatecas,38,Pinos,10771,3326031
2013,32,Zacatecas,39,Río Grande,30059,10819459.42
2014,32,Zacatecas,39,Río Grande,30113,11461964
2015,32,Zacatecas,39,Río Grande,30504,11610969.97
2016,32,Zacatecas,39,Río Grande,31114,11843053
2013,32,Zacatecas,40,Sain Alto,8683,3875929
2014,32,Zacatecas,40,Sain Alto,8720,4108009
2015,32,Zacatecas,40,Sain Alto,8727,4111295.4
2016,32,Zacatecas,40,Sain Alto,9177,4323438
2013,32,Zacatecas,41,El Salvador,1902,226125.88
2014,32,Zacatecas,41,El Salvador,1903,226375
2015,32,Zacatecas,41,El Salvador,1938,258869.01
2016,32,Zacatecas,41,El Salvador,2449,327175
2013,32,Zacatecas,42,Sombrerete,63194,12446201.81
2014,32,Zacatecas,42,Sombrerete,63198,12822081
2015,32,Zacatecas,42,Sombrerete,63071,12691294.18
2016,32,Zacatecas,42,Sombrerete,61089,12292291
2013,32,Zacatecas,43,Susticacán,3506,730992.21
2014,32,Zacatecas,43,Susticacán,3508,746759
2015,32,Zacatecas,43,Susticacán,3499,744892.07
2016,32,Zacatecas,43,Susticacán,3954,841713
2013,32,Zacatecas,44,Tabasco,18005,2287471.78
2014,32,Zacatecas,44,Tabasco,18011,2428971
2015,32,Zacatecas,44,Tabasco,18099,3388153.45
2016,32,Zacatecas,44,Tabasco,15409,2884605
2013,32,Zacatecas,45,Tepechitlán,8898,2851386.53
2014,32,Zacatecas,45,Tepechitlán,8902,3058774
2015,32,Zacatecas,45,Tepechitlán,8907,3060608.84
2016,32,Zacatecas,45,Tepechitlán,9075,3118198
2013,32,Zacatecas,46,Tepetongo,8319,2364953.59
2014,32,Zacatecas,46,Tepetongo,8322,2428326
2015,32,Zacatecas,46,Tepetongo,8364,2440467.82
2016,32,Zacatecas,46,Tepetongo,8893,2594836
2013,32,Zacatecas,47,Teúl de González Ortega,11231,2773421.07
2014,32,Zacatecas,47,Teúl de González Ortega,11232,2783408
2015,32,Zacatecas,47,Teúl de González Ortega,11236,2784520.98
2016,32,Zacatecas,47,Teúl de González Ortega,9881,2448652
2013,32,Zacatecas,48,Tlaltenango de Sánchez Román,22944,14920575
2014,32,Zacatecas,48,Tlaltenango de Sánchez Román,23033,14249622
2015,32,Zacatecas,48,Tlaltenango de Sánchez Román,23045,14256747.28
2016,32,Zacatecas,48,Tlaltenango de Sánchez Román,23582,14588804
2013,32,Zacatecas,49,Valparaíso,24515,7208010.66
2014,32,Zacatecas,49,Valparaíso,24519,7346388
2015,32,Zacatecas,49,Valparaíso,24561,10591371.61
2016,32,Zacatecas,49,Valparaíso,23301,10048204
2013,32,Zacatecas,50,Vetagrande,4805,963151.98
2014,32,Zacatecas,50,Vetagrande,4806,1012415
2015,32,Zacatecas,50,Vetagrande,4812,1013629.9
2016,32,Zacatecas,50,Vetagrande,4564,961329
2013,32,Zacatecas,51,Villa De Cos,20821,6421614.39
2014,32,Zacatecas,51,Villa De Cos,20825,6580391
2015,32,Zacatecas,51,Villa De Cos,20810,6382979.27
2016,32,Zacatecas,51,Villa De Cos,20344,6240097
