ID_PPI,ID_PP,DESC_PP
'16096500004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'16096510001,09K003,Proyectos de construcción de carreteras
'16096510001,09K048,Servicios relacionados para la liberación del derecho de vía
'16096520001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'16096520002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'16096520003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'1609A000001,9E+15,"Investigación, estudios, proyectos y capacitación en materia de transporte"
'1609C000001,09K005,Proyectos de construcción de aeropuertos
'1609J2R0001,9E+08,Operación de infraestructura marítimo-portuaria
'1609J2R0002,09K004,Proyectos de construcción de puertos
'1609J2R0003,09K027,Mantenimiento de infraestructura
'1609J2T0001,09K004,Proyectos de construcción de puertos
'1609J2U0001,09K028,Estudios de preinversión
'1609J2W0001,09K027,Mantenimiento de infraestructura
'1609J2W0002,09K027,Mantenimiento de infraestructura
'1609J2X0001,09K027,Mantenimiento de infraestructura
'1609J3A0001,09K004,Proyectos de construcción de puertos
'1609J3A0002,09K027,Mantenimiento de infraestructura
'1609J3B0001,9E+08,Operación de infraestructura marítimo-portuaria
'1609J3B0002,09K027,Mantenimiento de infraestructura
'1609J3B0003,9E+08,Operación de infraestructura marítimo-portuaria
'1609J3B0004,09K004,Proyectos de construcción de puertos
'1609J3B0005,09K027,Mantenimiento de infraestructura
'1609J3E0001,9E+08,Operación de infraestructura marítimo-portuaria
'1609J3F0002,9E+08,Operación de infraestructura marítimo-portuaria
'1609J3G0001,9E+08,Operación de infraestructura marítimo-portuaria
'1609J4V0001,09K004,Proyectos de construcción de puertos
'1609JZL0001,09K028,Estudios de preinversión
'1609JZL0002,09K027,Mantenimiento de infraestructura
'1609JZL0003,9E+27,Conservación y operación de infraestructura aeroportuaria de la Red ASA
'1609JZL0004,09K005,Proyectos de construcción de aeropuertos
'1609JZL0005,09K005,Proyectos de construcción de aeropuertos
'1609JZL0006,09K028,Estudios de preinversión
'1609JZL0007,9E+27,Conservación y operación de infraestructura aeroportuaria de la Red ASA
'1609JZL0008,9E+27,Conservación y operación de infraestructura aeroportuaria de la Red ASA
'1609KDN0001,09K027,Mantenimiento de infraestructura
'1609KDN0002,9E+26,Conservación y operación de infraestructura aeroportuaria en la Ciudad de México
'1609KDN0003,9E+26,Conservación y operación de infraestructura aeroportuaria en la Ciudad de México
