key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,classification,ciclo,ejercido
1511L8K0005,"Equipo de cómputo, educacional y digital para la realización de proyectos de investigación 2016",11,"El Colegio de México, A.C.",9,0,0,32,4022850,Desarrollo económico,2016,182031
1612NDY0001,"Programa de adquisición de un laboratorio móvil para investigación de mosquitos genéticamente modificados con una caseta prefabricada armable en el campo experimental del Instituto Nacional de Salud Pública sede Tapachula, 2016.",12,Instituto Nacional de Salud Pública,7,0,0,0,1390166,,,0
1509J3B0003,Construcción de balizas Sectoriales en Banda B y Tramo 15,9,"Administración Portuaria Integral de Manzanillo, S.A. de C.V.",6,19.0563,-104.2929,58,10098100,Comunicaciones y Transportes,,2120125
1.406E+04,"Desarrollo de proyectos ejecutivos para el reordenamiento o ampliación de las Aduanas de Tecate, Puente fronterizo Mexicali II, Ciudad Acuña, Aduana Puerto Palomas, Aduana Ojinaga y Aduana de Subteniente López",6,Servicio de Administración Tributaria,35,0,0,83.83,24449569,,,0
13071130002,REEMPLAZO DEL SISTEMA PARA EL CONTROL DE INCENDIOS EN LA D.G.FA.V.E.,7,Dirección General de Fábricas de Vestuario y Equipo,9,0,0,0,34130305,,2016,0
1516B000113,"Rehabilitación de la Presa Sanalona, municipio de Culiacán, Sinaloa",16,Comisión Nacional del Agua,25,0,0,0,50554437,,2017,0
15071410003,Adquisición de material y equipo de cocina y comedor para los servicios de alimentación de la S.D.N. 2015,7,Dirección General de Intendencia,35,0,0,100,30437525,Seguridad,2016,4726821
1650GYR0095,"Adquisición de dos Equipos Acondicionador de Aire para la Jefatura de Servicios de Afiliación y Cobranza y la Subdelegación Toluca, pertenecientes a la Delegación Regional Estado de México Poniente",50,Instituto Mexicano del Seguro Social,15,0,0,0,42000,Salud,,0
1511M000005,"Equipamiento de Mobiliario y Equipo de Administración de las Unidades Académicas del Tecnológico Nacional de México, Zona Norte.",11,Tecnológico Nacional de México,35,0,0,0,18583577,Educación,,0
16071120007,INSTALACIÓN DE MAQUINARIA PARA LA FABRICA DE ARMAS DE LA D.G.I.M.,7,Dirección General de Industria Militar,15,0,0,0,195842918,,2017,0
163890Q0001,Fortalecimiento a las capacidades de innovación y transferencia de la Unidad de Ciencias del Agua,38,"Centro de Investigación Científica de Yucatán, A.C.",23,21.175,-86.821,0,10583299,,2017,0
14071120007,MOLDES DE INYECCION DE PLASTICO Y/O ALUMINIO PARA PRODUCCIÓN,7,Dirección General de Industria Militar,35,0,0,0,44342092,,2016,0
16178120007,"Proyecto para la ampliación, remodelación de la subsede de la Procuraduría General de la República en Saltillo, Coahuila",17,Dirección General de Recursos Materiales y Servicios Generales,5,0,0,4.41,27738143,Seguridad,,1222679
14096410002,Reyes de Vallarta -  Ricardo Flores Magón,9,Centro SCT Puebla,21,20.107531,-97.532725,31.08,45777270,Comunicaciones y Transportes,2017,0
1512U000022,Sinaloa - Sustitución del Centro de Salud El Palmito.- Fideicomiso 2016-2017,12,Comisión Nacional de Protección Social en Salud,25,23.5625,-105.836,0,4176703,,,0
14095100014,Construcción de infraestructura portuaria pesquera en la Bahía de Navachiste,9,Dirección General de Puertos,25,25.407552,-108.650358,0,42447255,Comunicaciones y Transportes,2015,0
1516B000084,Conservación normal de Distritos de Riego en el Organismo de Cuenca Lerma Santiago Pacifico.,16,Comisión Nacional del Agua,35,0,0,54.28,37738513,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,20735379
1450GYR0032,Adquisición de equipos diversos para establecimientos no médicos,50,Instituto Mexicano del Seguro Social,35,0,0,80.26,88620916,Salud,2015,3037322
1650GYR0027,Ampliación y Remodelación de la Unidad de Cuidados Intensivos Neonatales (UCIN) del HGR No. 1 en Guerrero.,50,Instituto Mexicano del Seguro Social,12,16.874001,-99.890483,0,1050000,,2017,0
1612U000002,Sinaloa - Sustitución del Centro de Salud de Badiraguato.- Fideicomiso 2016-2017,12,Comisión Nacional de Protección Social en Salud,25,25.364878,-107.5535213,0,6318566,,,0
5096400030,Boca del Perro - San Juan Teita.,9,Centro SCT Oaxaca,20,17.363389,-97.611056,73.27,216510441,Comunicaciones y Transportes,2017,176148
5096350001,MODERNIZACION DE LA CARRETERA SANTA BARBARA-IZUCAR DE MATAMOROS TRAMO: CHALCO-CUAUTLA SUBTRAMO: Km. 6+000 al Km. 64+000,9,Centro SCT México,35,0,0,98,2225743756,Comunicaciones y Transportes,2014,0
6096270005,Huitiupan-Sombra Carrizal,9,Centro SCT Chiapas,7,17.174715,-92.684062,63.6,147658318,Comunicaciones y Transportes,2016,0
6096270013,Libramiento Sur de Tuxtla Gutiérrez,9,Centro SCT Chiapas,7,16.7631,-93.3161,18.86,904824427,Comunicaciones y Transportes,2017,10358
6096390005,China - Méndez,9,Centro SCT Nuevo León,19,25.691845,-99.18091,92.85,230424347,Comunicaciones y Transportes,2016,0
7096480003,"Cd. Victoria - Soto La Marina,Tramos: Aeropuerto-Casas y Gildardo Magaña-Soto La Marina.",9,Centro SCT Tamaulipas,28,23.717139,-98.966535,46.53,431592896,Comunicaciones y Transportes,2016,26626807
8096280003,Camino: Guachochi-Yoquivo,9,Centro SCT Chihuahua,8,26.819552,-107.082021,68.76,584703351,Comunicaciones y Transportes,2017,22517272
8096480001,"Camino: Burgos-Linares, tramo: Burgos-Lim. de Edos.Tam. N.L.",9,Centro SCT Tamaulipas,28,24.94442,-98.803725,97.28,252917532,Comunicaciones y Transportes,2016,7762323
9096280004,"Eje Interestatal Fronteriza del Norte, Tramo Ojinaga  EL Porvenir del Km. 0+000 al Km. 40+000.",9,Centro SCT Chihuahua,8,29.554296,-104.432506,62.64,324569538,Comunicaciones y Transportes,2016,21563842
9096360019,Churumuco-Poturo,9,Centro SCT Michoacán,16,18.662637,-101.647441,73.33,81959369,Comunicaciones y Transportes,2017,0
9096410023,"IZÚCAR DE MATAMOROS - HUAJUAPAN DE LEÓN, Tramo: Izúcar de Matamoros - Acatlán de Osorio",9,Centro SCT Puebla,21,18.599,-98.4806,0,1198484584,Comunicaciones y Transportes,2017,13978558
9096420006,Camino El Madroño-Tres Lagunas,9,Centro SCT Querétaro,22,21.274,-99.157958,100,86335487,Comunicaciones y Transportes,2016,0
11096480005,Cd. Victoria - Lím. Edos. N.L.,9,Centro SCT Tamaulipas,28,23.7857,-99.1352,26.35,1953443495,Comunicaciones y Transportes,2017,61257777
11096500009,E.C. (Jilotepec - Acatlán) - Buenavista.,9,Centro SCT Veracruz,30,19.666508,-96.893347,100,35679736,Comunicaciones y Transportes,2015,0
1109J2Z0005,Nivelación de áreas de patios de depósito de mercancías,9,"Administración Portuaria Integral de Guaymas, S.A. de C.V.",26,27.917712,-110.869599,95.02,103121352,Comunicaciones y Transportes,2015,0
11096410022,CONSTRUCCION DEL LIBRAMIENTO SERDAN,9,Centro SCT Puebla,21,18.4709,-97.4308,57.6,336946132,Comunicaciones y Transportes,2016,8480924
11096270053,Chapingo-Ejido Morelos,9,Centro SCT Chiapas,7,15.2149,-92.416067,57.66,49041514,Comunicaciones y Transportes,2017,35931
11096270054,La Mesilla - Reforma Agraria Dos..,9,Centro SCT Chiapas,7,16.174197,-92.283686,40,30221923,Comunicaciones y Transportes,2016,0
11096420006,Deprimido en Av. Paseo de la República Km 12+300,9,Centro SCT Querétaro,22,20.6771,-100.4313,93.4,107258072,Comunicaciones y Transportes,2013,7425669
11096300002,Salida a Gómez Palacio,9,Centro SCT Durango,10,24.067302,-104.60108,98,200780544,Comunicaciones y Transportes,2013,8573582
11096300006,"Durango-Guanasevi, Tr: J.Guadalupe Aguilera-Sgo. Papasquiaro, Km. 97+000 - 107+000",9,Centro SCT Durango,10,25.05895,-105.348927,54.09,289601545,Comunicaciones y Transportes,2017,46041785
11096390002,Entronque Montemorelos.,9,Centro SCT Nuevo León,19,25.1907,-99.8849,98,117488451,Comunicaciones y Transportes,2013,0
11096450002,E.C. Rosa Morada-Agua Pepito,9,Centro SCT Sinaloa,25,24.672571,-107.687075,97.72,48440598,Comunicaciones y Transportes,2016,10017040
11096460006,Libramiento Oriente Nogales,9,Centro SCT Sonora,26,31.2343,-110.9654,66.4,546543164,Comunicaciones y Transportes,2016,16760156
11096460013,"Modernización de la Carretera Federal MEX 002 Janos - Agua Prieta, del km 78+000 al km 160+000",9,Centro SCT Sonora,26,31.3237,-108.7687,13.98,1103130925,Comunicaciones y Transportes,2017,166242968
10096330011,Singuilucan - Santa Ana Chichicuautla,9,Centro SCT Hidalgo,13,19.964524,-98.517655,100,90047291,Comunicaciones y Transportes,2017,1424120
10096340013,El Tuito  Chacala,9,Centro SCT Jalisco,14,20.319838,-105.32658,100,174263627,Comunicaciones y Transportes,2016,0
10096500022,Túxpan-Tamiahua.,9,Centro SCT Veracruz,30,20.968499,-97.398574,100,37362074,Comunicaciones y Transportes,2016,0
11096220003,Maneadero - La Bufadora,9,Centro SCT Baja California,2,31.728551,-116.577895,46.1,233037358,Comunicaciones y Transportes,2017,0
10096400008,San Felipe Tindaco-San Mateo Sindihui,9,Centro SCT Oaxaca,20,16.983417,-97.481969,18.05,183764771,Comunicaciones y Transportes,2016,5889568
10096320028,Placeres del Oro - San Rafael.,9,Centro SCT Guerrero,12,18.238928,-100.902241,68.77,221335116,Comunicaciones y Transportes,2017,0
10132160002,Adquisición de helicópteros versión Transporte de personal y carga.,13,Dirección General de Servicios,34,0,0,100,3030471359,Seguridad,2017,102599618
1112M7K0002,Construcción de la Unidad de Hospitalización Mérida 2011-2016,12,"Centros de Integración Juvenil, A.C.",31,20.9189627,-89.6263416,55,22573927,Salud,2016,0
0616B000034,"Construcción del Proyecto de Abastecimiento de agua potable Zapotillo para la ciudad de León, Gto.",16,Comisión Nacional del Agua,11,21.136986,-102.805378,85.76,17260777924,Medio Ambiente,2017,101346657
1016B000154,"Obras de Protección y Canalización del Arroyo Alamar en la ciudad de Tijuana, Baja California",16,Comisión Nacional del Agua,2,24.13333,-101.56666,92.41,989246219,Medio Ambiente,2013,0
2204120009,ARRENDAMIENTO FINANCIERO DEL INMUEBLE UBICADO EN AVENIDA PASEO DE LA REFORMA NUM. 51,20,Dirección General de Recursos Materiales,9,19.434256,-99.153774,68.65,725546531,Desarrollo Social,2017,1517143
7096270023,MONTE CRISTO DE GUERRERO - LA SUIZA - TOLUCA,9,Centro SCT Chiapas,7,15.692087,-92.628111,24.57,214206340,Comunicaciones y Transportes,2016,0
0950GYR0010,"Construcción de Hospital General de Zona (HGZ) nuevo de 144 camas en la cuidad de Aguascalientes, Estado de Aguascalientes.",50,Instituto Mexicano del Seguro Social,1,21.95695278,-102.3076583,47,1156036754,Salud,2017,65528810
0321W3N0149,Adquisición de edificio por medio de arrendamiento financiero,21,Fondo Nacional de Fomento al Turismo,9,19.359814,-99.183084,34.96,362974261,Turismo,2017,9179033
12071320003,Adquisición de una Aeronave de Transporte Estratégico para uso Presidencial y del Estado Mayor.,7,Comandancia de la Fuerza Aérea Mexicana,9,0,0,100,6983251786,Seguridad,2017,228471297
11096350004,San Pablo Tlalchichilpan  San Francisco Tlalchichilpan,9,Centro SCT México,15,19.726425,-99.986706,79.05,18563731,Comunicaciones y Transportes,2016,0
12096270006,Mitontic  Belisario Domínguez,9,Centro SCT Chiapas,7,16.859367,-92.627814,25.53,48288627,Comunicaciones y Transportes,2016,0
11096440015,La Esperanza - Santa Elena,9,Centro SCT San Luis Potosí,24,21.798056,-99.275556,96.05,31520761,Comunicaciones y Transportes,2017,10288307
11096440018,E.C. 80 - Agua Nueva  del Norte.,9,Centro SCT San Luis Potosí,24,22.596951,-99.859455,72.5,27219402,Comunicaciones y Transportes,2016,0
11096310020,"Puente Antonio Madrazo y José Ma. Morelos, León",9,Centro SCT Guanajuato,11,21.1613,-101.6465,100,395865336,Comunicaciones y Transportes,2015,892848
11096340009,San Ignacio Cerro Gordo - San José de Gracia,9,Centro SCT Jalisco,14,20.742492,-102.535217,75.81,44547853,Comunicaciones y Transportes,2017,4636909
10096360027,El Pandillo - Ticuitaco.,9,Centro SCT Michoacán,16,20.281082,-102.066387,100,19180868,Comunicaciones y Transportes,2014,0
10096260001,Libramiento Norponiente de Colima,9,Centro SCT Colima,6,19.2559,-103.687,95,290376372,Comunicaciones y Transportes,2015,4063226
9096400025,E.C.F. México Núm. 125  Tapanco - San Vicente Piñas  Plan de Guadalupe.,9,Centro SCT Oaxaca,20,16.81354,-98.000441,35.37,129258396,Comunicaciones y Transportes,2015,0
0310K2N0002,"Manejo, descarga y dilución de salmuera residual.",10,"Exportadora de Sal, S.A. de C.V.",3,0,0,17.31,154626205,Desarrollo económico,2017,3584688
1210K2N0006,Aprovechamiento de Salmuera Residual (ASR),10,"Exportadora de Sal, S.A. de C.V.",3,0,0,28.24,669959314,Desarrollo económico,2017,1399272
12096500032,Matlatecoya - Zacaloma,9,Centro SCT Veracruz,30,18.618464,-96.963514,40.16,46598618,Comunicaciones y Transportes,2016,5123891
1209J3E0003,Adecuación de espacios en oficinas administrativas del puerto,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,19.2027818,-96.13815554,51.47,13718950,Comunicaciones y Transportes,2016,367367
12096350015,Bañe - Junica,9,Centro SCT México,15,20.195016,-99.842709,53.57,56143847,Comunicaciones y Transportes,2016,0
12096410023,"Puebla-Atlixco,Tr: Periférico Ecológico-Atlixco",9,Centro SCT Puebla,21,19.007833,-98.266528,9.6,395100964,Comunicaciones y Transportes,2016,20855194
12096520023,Boulevard Loreto-San Marcos,9,Centro SCT Zacatecas,32,22.270179,-101.984943,61.67,22915856,Comunicaciones y Transportes,2016,2942081
12096330027,Circuito Loma Centro -  La Loma,9,Centro SCT Hidalgo,13,20.213452,-98.730666,92,14864694,Comunicaciones y Transportes,2016,0
1216B000140,"Construcción de la Presa de Almacenamiento Picachos y Zona de Riego, Proyecto Baluarte-Presidio, 1a. Etapa, Sin.",16,Comisión Nacional del Agua,25,23.4808,-106.2058,0.11,2463406874,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,0
0316B000035,"Autlan-El Grullo, Jal.",16,Comisión Nacional del Agua,14,19.76722,-104.36306,92.28,2028972603,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2017,11086211
1212NDF0003,"Proyecto de Inversión para la Construcción y Equipamiento del Edificio para la recuperación de Áreas Médicas y Ampliación del Servicio de Urgencias del Instituto Nacional de Rehabilitación, 2014-2017",12,Instituto Nacional de Rehabilitación Luis Guillermo Ibarra Ibarra,9,19.28878,-99.14886,5.2,138186173,Salud,2017,0
0950GYR0005,"Construcción de Hospital General de Zona (HGZ) de 180 camas en la localidad de Tapachula, en el estado de Chiapas.",50,Instituto Mexicano del Seguro Social,7,14.911992,-92.276181,0,1344373017,Asociación Público-Privada,2017,0
10096400004,E.C. (El Amate  Cosolapa)  La Margarita - Tabaquera,9,Centro SCT Oaxaca,20,18.5088,-96.539,24.38,114096121,Comunicaciones y Transportes,2017,13581404
10096320021,Ayutla-Pascala del Oro,9,Centro SCT Guerrero,12,16.978739,-99.099297,8.1,184131839,Comunicaciones y Transportes,2016,0
9096400037,Km. 100+500 E.C.F. (Oaxaca - Tehuantepec) - San Luis del Río.,9,Centro SCT Oaxaca,20,16.701062,-96.193704,100,82941943,Comunicaciones y Transportes,2017,117829
11096390003,Ampliación de la carretera Montemorelos-General Terán.,9,Centro SCT Nuevo León,19,25.1946,-99.8229,81,195710646,Comunicaciones y Transportes,2017,8202178
9096320005,Villa de Ayala-Ixcatepec-Arcelia,9,Centro SCT Guerrero,12,18.396617,-100.02798,21.6,104275694,Comunicaciones y Transportes,2016,8990
5096310003,"San Luis de la Paz- Rió Verde, Tramo: Chupadero-Mesas de Jesús-el Realito",9,Centro SCT Guanajuato,11,21.460445,-100.502879,0,397055724,Comunicaciones y Transportes,2017,0
8096500026,Paso Lorenzo - Km. 43,9,Centro SCT Veracruz,30,21.196891,-97.476637,80.27,194367642,Comunicaciones y Transportes,2017,0
1208RJL0001,Adquisición de un buque de nueva construcción para la investigación pesquera y oceanográfica en el Golfo de México,8,Instituto Nacional de Pesca,30,0,0,0,443978020,Desarrollo económico,2014,0
13096350051,Distribuidor vial en  Av. 5 de Mayo y Prolongación Salvador Díaz Mirón,9,Centro SCT México,15,19.2707,-99.6305,100,278957639,Comunicaciones y Transportes,2015,1586254
13096500009,Alameda-Monte Grande.,9,Centro SCT Veracruz,30,19.383256,-97.035244,76.96,61104228,Comunicaciones y Transportes,2017,3242834
13096500013,Modernización del Camino tipo C San Ángel - Agua Pinole.,9,Centro SCT Veracruz,30,18.118,-95.121,58.7,77398691,Comunicaciones y Transportes,2017,291009
13096300009,Guatimapé - 11 de Marzo Nuevo Ideal.,9,Centro SCT Durango,10,24.81131,-104.919852,89.94,75295462,Comunicaciones y Transportes,2016,0
13096310020,"Ampliación de la Carretera Méx-045, León  Aguascalientes. Tramo: León - Lagos de Moreno, Km  12+000 al Km 41+000.",9,Centro SCT Guanajuato,11,21.1782,-101.7414,88,740414620,Comunicaciones y Transportes,2017,24707086
13096370003,Cajones - El Estudiante.,9,Centro SCT Morelos,17,18.573428,-99.346336,87.5,27674018,Comunicaciones y Transportes,2016,1625848
13096510002,Ampliación de la Carretera Mérida - Chetumal.  Primera Etapa.,9,Centro SCT Yucatán,31,20.9317,-89.5124,33.83,2006154000,Comunicaciones y Transportes,2017,341750865
13096440002,Puente: Vehicular en Barrio Centro.,9,Centro SCT San Luis Potosí,24,21.336988,-98.829011,100,1638302,Comunicaciones y Transportes,2017,0
13093110003,Ampliación Línea 12  Mixcoac - Observatorio.,9,Dirección General de Desarrollo Ferroviario y Multimodal,9,19.3767,-99.1957,0,8805631335,Comunicaciones y Transportes,2016,0
13096440021,Agua Zarca - Papagayos.,9,Centro SCT San Luis Potosí,24,22.470702,-99.454976,54.1,50448856,Comunicaciones y Transportes,2016,11271743
